,geometry_id,hit_id,channel0,channel1,timestamp,value,volume_id,boundary_id,layer_id,module_id,cx,cy,cz,rot_xu,rot_xv,rot_xw,rot_yu,rot_yv,rot_yw,rot_zu,rot_zv,rot_zw,bounds_type,bound_param0,bound_param1,bound_param2,bound_param3,bound_param4,bound_param5,bound_param6,module_t,pitch_u,pitch_v,x_global,y_global,z_global,radius
98734,936748997370987520,24410,173,43,0,0.640262365,13,0,4,68,-99.2455292,-344.488861,-927.0,0.908757448,0.0,-0.417324632,-0.417324632,0.0,-0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-86.66832611967999,-350.26463390687996,-875.4,358.50000058474944
98735,936748997370987520,24411,449,83,0,0.650980711,13,0,4,68,-99.2455292,-344.488861,-927.0,0.908757448,0.0,-0.417324632,-0.417324632,0.0,-0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-66.60296166783999,-359.47916178144,-827.4,358.50000058474944
98736,936748997370988288,24412,486,70,0,0.2493622,13,0,4,71,20.1012554,-357.936005,-927.0,0.995594621,0.0,-0.0937622041,-0.0937622041,0.0,-0.995594621,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,58.80997426448,-361.581479495408,-843.0,358.4999918326583
98737,936748997370988288,24412,487,70,0,0.354260564,13,0,4,71,20.1012554,-357.936005,-927.0,0.995594621,0.0,-0.0937622041,-0.0937622041,0.0,-0.995594621,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,58.889621834159996,-361.588980471736,-843.0,358.4999918326583
98738,936748997370988288,24412,488,70,0,0.154917762,13,0,4,71,20.1012554,-357.936005,-927.0,0.995594621,0.0,-0.0937622041,-0.0937622041,0.0,-0.995594621,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,58.969269403839995,-361.596481448064,-843.0,358.4999918326583
98739,936748997370989056,24413,164,79,0,0.159432545,13,0,4,74,137.192017,-331.210815,-927.0,0.970692873,0.0,0.240323484,0.240323484,0.0,-0.970692873,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,149.92750749376,-328.05777088992005,-832.2,358.5000048835321
98740,936748997370989056,24413,165,79,0,0.515061796,13,0,4,74,137.192017,-331.210815,-927.0,0.970692873,0.0,0.240323484,0.240323484,0.0,-0.970692873,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,150.00516292359998,-328.03854501120003,-832.2,358.5000048835321
98741,936748997370989312,24414,473,75,0,0.367815465,13,0,4,75,173.413223,-313.767609,-927.0,0.937681675,0.0,0.347495496,0.347495496,0.0,-0.937681675,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,208.895097582,-300.61837943136,-837.0,358.50001167200065
98742,936748997370989312,24414,474,75,0,0.22123383,13,0,4,75,173.413223,-313.767609,-927.0,0.937681675,0.0,0.347495496,0.347495496,0.0,-0.937681675,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,208.970112116,-300.59057979168,-837.0,358.50001167200065
98743,936748997370989568,24415,81,0,0,0.51454711,13,0,4,76,207.453659,-292.378571,-927.0,0.892878532,0.0,0.450297534,0.450297534,0.0,-0.892878532,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,213.23951188735998,-289.46064297968,-927.0,358.4999991806002
98744,936748997370989568,24416,362,74,0,0.213663682,13,0,4,76,207.453659,-292.378571,-927.0,0.892878532,0.0,0.450297534,0.450297534,0.0,-0.892878532,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,233.31142128672,-279.33795441536,-838.2,358.4999991806002
98745,936748997370989568,24416,363,74,0,0.339281023,13,0,4,76,207.453659,-292.378571,-927.0,0.892878532,0.0,0.450297534,0.450297534,0.0,-0.892878532,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,233.38285156927998,-279.30193061264004,-838.2,358.4999991806002
98746,936748997370989568,24416,364,74,0,0.262073696,13,0,4,76,207.453659,-292.378571,-927.0,0.892878532,0.0,0.450297534,0.450297534,0.0,-0.892878532,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,233.45428185184,-279.26590680992,-838.2,358.4999991806002
98747,936748997370989824,24417,326,14,0,0.14512834,13,0,4,77,238.885254,-267.312714,-927.0,0.836847007,0.0,0.547436833,0.547436833,0.0,-0.836847007,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,260.71022394256,-253.03556139536002,-910.2,358.50000229384983
98748,936748997370989824,24417,327,14,0,0.524689376,13,0,4,77,238.885254,-267.312714,-927.0,0.836847007,0.0,0.547436833,0.547436833,0.0,-0.836847007,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,260.77717170312,-252.99176644872003,-910.2,358.50000229384983
98749,936748997370989824,24418,376,30,0,0.657027006,13,0,4,77,238.885254,-267.312714,-927.0,0.836847007,0.0,0.547436833,0.547436833,0.0,-0.836847007,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,264.05761197056,-250.84581406336002,-891.0,358.50000229384983
98750,936748997370989824,24419,133,4,0,0.699400723,13,0,4,77,238.885254,-267.312714,-927.0,0.836847007,0.0,0.547436833,0.547436833,0.0,-0.836847007,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,247.78930615448002,-261.48798609688004,-922.2,358.50000229384983
98751,936748997370990080,24420,102,26,0,0.472927392,13,0,4,78,267.312714,-238.885254,-927.0,0.770291626,0.0,0.637691796,0.637691796,0.0,-0.770291626,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,273.59829366816,-233.68168894464,-895.8,358.50000229384983
98752,936748997370990080,24420,103,26,0,0.245186836,13,0,4,78,267.312714,-238.885254,-927.0,0.770291626,0.0,0.637691796,0.637691796,0.0,-0.770291626,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,273.65991699824,-233.63067360096,-895.8,358.50000229384983
98753,936748997370990336,24421,329,67,0,0.621551454,13,0,4,79,292.378571,-207.453659,-927.0,0.694049358,0.0,0.71992743,0.71992743,0.0,-0.694049358,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,310.64595010256005,-188.50516904239998,-846.6,358.4999991806002
98754,936748997370990592,24422,151,68,0,0.334426075,13,0,4,80,313.767609,-173.413223,-927.0,0.609079003,0.0,0.793109536,0.793109536,0.0,-0.609079003,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,321.12528335624,-163.83245980511998,-845.4,358.50001167200065
98755,936748997370990592,24422,151,67,0,0.214122579,13,0,4,80,313.767609,-173.413223,-927.0,0.609079003,0.0,0.793109536,0.793109536,0.0,-0.609079003,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,321.12528335624,-163.83245980511998,-846.6,358.50001167200065
98756,936748997370990592,24422,150,67,0,0.0746596232,13,0,4,80,313.767609,-173.413223,-927.0,0.609079003,0.0,0.793109536,0.793109536,0.0,-0.609079003,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,321.076557036,-163.89590856799998,-846.6,358.50001167200065
98757,936748997370990848,24423,19,1,0,0.0560515001,13,0,4,81,331.210815,-137.192017,-927.0,0.516449153,0.0,0.856317878,0.856317878,0.0,-0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,331.99581771256004,-135.89041382544,-925.8,358.5000048835321
98758,936748997370990848,24423,20,1,0,0.398525894,13,0,4,81,331.210815,-137.192017,-927.0,0.516449153,0.0,0.856317878,0.856317878,0.0,-0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,332.0371336448,-135.82190839519998,-925.8,358.5000048835321
98759,936748997370990848,24423,21,1,0,0.109843381,13,0,4,81,331.210815,-137.192017,-927.0,0.516449153,0.0,0.856317878,0.856317878,0.0,-0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,332.07844957704003,-135.75340296496,-925.8,358.5000048835321
98760,936748997370990848,24423,21,0,0,0.28868252,13,0,4,81,331.210815,-137.192017,-927.0,0.516449153,0.0,0.856317878,0.856317878,0.0,-0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,332.07844957704003,-135.75340296496,-927.0,358.5000048835321
98761,936748997370990848,24423,22,0,0,0.00594132813,13,0,4,81,331.210815,-137.192017,-927.0,0.516449153,0.0,0.856317878,0.856317878,0.0,-0.516449153,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,332.11976550928,-135.68489753472,-927.0,358.5000048835321
98762,936748997370991104,24424,546,18,0,0.177240163,13,0,4,82,344.488861,-99.2455292,-927.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,362.71760092576,-59.551003871359995,-905.4,358.50000058474944
98763,936748997370991104,24424,546,17,0,0.151104197,13,0,4,82,344.488861,-99.2455292,-927.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,362.71760092576,-59.551003871359995,-906.6,358.50000058474944
98764,936748997370991104,24424,545,17,0,0.383856952,13,0,4,82,344.488861,-99.2455292,-927.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,362.6842149552,-59.62370446719999,-906.6,358.50000058474944
98765,936748997370991104,24425,164,82,0,0.325816393,13,0,4,82,344.488861,-99.2455292,-927.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,349.96416017184,-87.32263148223998,-828.6,358.50000058474944
98766,936748997370991104,24425,165,82,0,0.325228959,13,0,4,82,344.488861,-99.2455292,-927.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,349.9975461424,-87.2499308864,-828.6,358.50000058474944
98767,936748997370991104,24426,307,5,0,0.714267731,13,0,4,82,344.488861,-99.2455292,-927.0,0.417324632,0.0,0.908757448,0.908757448,0.0,-0.417324632,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,354.73835396192,-76.92644627712,-921.0,358.50000058474944
98768,936748997370991360,24427,468,5,0,0.0220084954,13,0,4,83,353.434753,-60.0509796,-927.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,365.15167745248,-24.4916297376,-921.0,358.49999271839687
98769,936748997370991360,24427,469,5,0,0.354645312,13,0,4,83,353.434753,-60.0509796,-927.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,365.17671361584,-24.415648220799994,-921.0,358.49999271839687
98770,936748997370991360,24427,470,5,0,0.35466224,13,0,4,83,353.434753,-60.0509796,-927.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,365.2017497792,-24.339666703999995,-921.0,358.49999271839687
98771,936748997370991360,24427,471,5,0,0.0914064124,13,0,4,83,353.434753,-60.0509796,-927.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,365.22678594256,-24.263685187199997,-921.0,358.49999271839687
98772,936748997370991360,24428,66,32,0,0.487584054,13,0,4,83,353.434753,-60.0509796,-927.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,355.08713978176,-55.036199491199994,-888.6,358.49999271839687
98773,936748997370991360,24428,65,32,0,0.241872013,13,0,4,83,353.434753,-60.0509796,-927.0,0.312952042,0.0,0.94976896,0.94976896,0.0,-0.312952042,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,355.0621036184,-55.112181008,-888.6,358.49999271839687
98774,936748997370991872,24429,274,55,0,0.095940128,13,0,4,85,357.936005,20.1012554,-927.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,359.99127251387205,41.92468949232,-861.0,358.4999918326583
98775,936748997370991872,24429,275,55,0,0.475312948,13,0,4,85,357.936005,20.1012554,-927.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,359.99877349020005,42.004337062,-861.0,358.4999918326583
98776,936748997370991872,24429,275,54,0,0.0421370231,13,0,4,85,357.936005,20.1012554,-927.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,359.99877349020005,42.004337062,-862.2,358.4999918326583
98777,936748997370991872,24429,276,54,0,0.0495956466,13,0,4,85,357.936005,20.1012554,-927.0,0.0937622041,0.0,0.995594621,0.995594621,0.0,-0.0937622041,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,360.006274466528,42.083984631679996,-862.2,358.4999918326583
98778,936748997370992128,24430,105,53,0,0.00283588585,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,353.281044886,68.4495731964,-863.4,358.49999271839687
98779,936748997370992128,24430,104,53,0,0.438621521,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,353.2825087728,68.36958659072,-863.4,358.49999271839687
98780,936748997370992128,24430,104,52,0,0.207011268,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,353.2825087728,68.36958659072,-864.6,358.49999271839687
98781,936748997370992128,24431,379,9,0,0.207787707,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,352.8799399028,90.36590315272,-916.2,358.49999271839687
98782,936748997370992128,24431,380,9,0,0.521920323,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,352.878476016,90.4458897584,-916.2,358.49999271839687
98783,936748997370992128,24432,183,4,0,0.166275039,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,353.1668617156,74.68852843944,-922.2,358.49999271839687
98784,936748997370992128,24432,183,3,0,0.284095913,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,353.1668617156,74.68852843944,-923.4,358.49999271839687
98785,936748997370992128,24432,184,3,0,0.293772221,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,353.1653978288,74.76851504512,-923.4,358.49999271839687
98786,936748997370992128,24433,495,17,0,0.107469536,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,352.710129034,99.64434941159999,-906.6,358.49999271839687
98787,936748997370992128,24433,496,17,0,0.23712191,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,352.7086651472,99.72433601728,-906.6,358.49999271839687
98788,936748997370992128,24433,496,16,0,0.3727988,13,0,4,86,353.434753,60.0509796,-927.0,-0.018298585,0.0,0.999832571,0.999832571,0.0,0.018298585,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,352.7086651472,99.72433601728,-907.8,358.49999271839687
98789,936748997370992384,24434,354,57,0,0.62471509,13,0,4,87,344.488861,99.2455292,-927.0,-0.130129263,0.0,0.99149704,0.99149704,0.0,0.130129263,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,340.80360027183997,127.3247253728,-858.6,358.50000058474944
98790,936748997370993152,24435,576,53,0,0.304923624,13,0,4,90,292.378571,207.453659,-927.0,-0.450297534,0.0,0.892878532,0.892878532,0.0,0.450297534,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,271.62886063328,248.59750175455997,-863.4,358.4999991806002
98791,936748997370993152,24435,577,53,0,0.352301836,13,0,4,90,292.378571,207.453659,-927.0,-0.450297534,0.0,0.892878532,0.892878532,0.0,0.450297534,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,271.59283683056003,248.66893203712,-863.4,358.4999991806002
98792,936748997370993152,24435,577,52,0,0.111749709,13,0,4,90,292.378571,207.453659,-927.0,-0.450297534,0.0,0.892878532,0.892878532,0.0,0.450297534,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,271.59283683056003,248.66893203712,-864.6,358.4999991806002
98793,936748997370993152,24436,483,79,0,0.489563555,13,0,4,90,292.378571,207.453659,-927.0,-0.450297534,0.0,0.892878532,0.892878532,0.0,0.450297534,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,274.97907428624,241.95448547648,-832.2,358.4999991806002
98794,936748997370993152,24436,484,79,0,0.196028978,13,0,4,90,292.378571,207.453659,-927.0,-0.450297534,0.0,0.892878532,0.892878532,0.0,0.450297534,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,274.94305048352004,242.02591575904,-832.2,358.4999991806002
98795,936748997370993152,24436,484,78,0,0.00217437907,13,0,4,90,292.378571,207.453659,-927.0,-0.450297534,0.0,0.892878532,0.892878532,0.0,0.450297534,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,274.94305048352004,242.02591575904,-833.4,358.4999991806002
98796,936748997370993408,24437,45,68,0,0.0806604773,13,0,4,91,267.312714,238.885254,-927.0,-0.547436833,0.0,0.836847007,0.836847007,0.0,0.547436833,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,265.3419414012,241.8979032252,-845.4,358.50000229384983
98797,936748997370993408,24437,46,68,0,0.578644454,13,0,4,91,267.312714,238.885254,-927.0,-0.547436833,0.0,0.836847007,0.836847007,0.0,0.547436833,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,265.29814645456,241.96485098576,-845.4,358.50000229384983
98798,936748997370993408,24437,46,67,0,0.0636707172,13,0,4,91,267.312714,238.885254,-927.0,-0.547436833,0.0,0.836847007,0.836847007,0.0,0.547436833,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,265.29814645456,241.96485098576,-846.6,358.50000229384983
98799,936748997370993408,24437,47,67,0,0.00183823903,13,0,4,91,267.312714,238.885254,-927.0,-0.547436833,0.0,0.836847007,0.836847007,0.0,0.547436833,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,265.25435150792003,242.03179874632,-846.6,358.50000229384983
98800,936748997370993664,24438,512,70,0,0.419050783,13,0,4,92,238.885254,267.312714,-927.0,-0.637691796,0.0,0.770291626,0.770291626,0.0,0.637691796,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,212.76539803584,298.86385900096,-843.0,358.50000229384983
98801,936748997370993664,24438,512,69,0,0.210540712,13,0,4,92,238.885254,267.312714,-927.0,-0.637691796,0.0,0.770291626,0.770291626,0.0,0.637691796,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,212.76539803584,298.86385900096,-844.2,358.50000229384983
98802,936748997370993664,24439,498,88,0,0.546886444,13,0,4,92,238.885254,267.312714,-927.0,-0.637691796,0.0,0.770291626,0.770291626,0.0,0.637691796,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,213.47961284736,298.00113237984004,-821.4,358.50000229384983
98803,936748997370993920,24440,16,82,0,0.340205222,13,0,4,93,207.453659,292.378571,-927.0,-0.71992743,0.0,0.694049358,0.694049358,0.0,0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,206.5321518896,293.26695417824004,-828.6,358.4999991806002
98804,936748997370993920,24440,16,81,0,0.291185737,13,0,4,93,207.453659,292.378571,-927.0,-0.71992743,0.0,0.694049358,0.694049358,0.0,0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,206.5321518896,293.26695417824004,-829.8,358.4999991806002
98805,936748997370993920,24441,1,13,0,0.377687007,13,0,4,93,207.453659,292.378571,-927.0,-0.71992743,0.0,0.694049358,0.694049358,0.0,0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,207.3960648056,292.43409494864,-911.4,358.4999991806002
98806,936748997370993920,24441,2,13,0,0.303744912,13,0,4,93,207.453659,292.378571,-927.0,-0.71992743,0.0,0.694049358,0.694049358,0.0,0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,207.3384706112,292.48961889728,-911.4,358.4999991806002
98807,936748997370993920,24441,2,12,0,0.0147423428,13,0,4,93,207.453659,292.378571,-927.0,-0.71992743,0.0,0.694049358,0.694049358,0.0,0.71992743,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,207.3384706112,292.48961889728,-912.6,358.4999991806002
98808,936748997370994176,24442,349,71,0,0.649294972,13,0,4,94,173.413223,313.767609,-927.0,-0.793109536,0.0,0.609079003,0.609079003,0.0,0.793109536,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,151.26960475488,330.77309476376,-841.8,358.50001167200065
98809,936748997370994688,24443,400,3,0,0.486741364,13,0,4,96,99.2455292,344.488861,-927.0,-0.908757448,0.0,0.417324632,0.417324632,0.0,0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,70.16529086399999,357.843249224,-923.4,358.50000058474944
98810,936748997370994688,24443,399,3,0,0.255452216,13,0,4,96,99.2455292,344.488861,-927.0,-0.908757448,0.0,0.417324632,0.417324632,0.0,0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,70.23799145983999,357.80986325343997,-923.4,358.50000058474944
98811,936748997370994688,24444,496,71,0,0.5094136,13,0,4,96,99.2455292,344.488861,-927.0,-0.908757448,0.0,0.417324632,0.417324632,0.0,0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,63.18603366335999,361.04830239776,-841.8,358.50000058474944
98812,936748997370994688,24444,496,70,0,0.0770871341,13,0,4,96,99.2455292,344.488861,-927.0,-0.908757448,0.0,0.417324632,0.417324632,0.0,0.908757448,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,63.18603366335999,361.04830239776,-843.0,358.50000058474944
98813,936748997370995712,24445,471,70,0,0.223403201,13,0,4,100,-60.0509796,353.434753,-927.0,-0.999832571,0.0,-0.018298585,-0.018298585,0.0,0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-97.72467087528,352.7452623172,-843.0,358.49999271839687
98814,936748997370995712,24445,471,69,0,0.174320519,13,0,4,100,-60.0509796,353.434753,-927.0,-0.999832571,0.0,-0.018298585,-0.018298585,0.0,0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-97.72467087528,352.7452623172,-844.2,358.49999271839687
98815,936748997370995712,24445,470,69,0,0.221675351,13,0,4,100,-60.0509796,353.434753,-927.0,-0.999832571,0.0,-0.018298585,-0.018298585,0.0,0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-97.64468426959999,352.746726204,-844.2,358.49999271839687
98816,936748997370995712,24446,335,56,0,1.25258039e-05,13,0,4,100,-60.0509796,353.434753,-927.0,-0.999832571,0.0,-0.018298585,-0.018298585,0.0,0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-86.8464925028,352.944350922,-859.8,358.49999271839687
98817,936748997370995712,24446,336,56,0,0.405324161,13,0,4,100,-60.0509796,353.434753,-927.0,-0.999832571,0.0,-0.018298585,-0.018298585,0.0,0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-86.92647910848,352.9428870352,-859.8,358.49999271839687
98818,936748997370995712,24446,337,56,0,0.297530085,13,0,4,100,-60.0509796,353.434753,-927.0,-0.999832571,0.0,-0.018298585,-0.018298585,0.0,0.999832571,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-87.00646571416,352.9414231484,-859.8,358.49999271839687
98819,936748997370995968,24447,3,81,0,0.180340007,13,0,4,101,-99.2455292,344.488861,-927.0,-0.99149704,0.0,-0.130129263,-0.130129263,0.0,0.99149704,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-99.48348848959999,344.45762997688,-829.8,358.50000058474944
98820,936748997370995968,24447,2,81,0,0.431366742,13,0,4,101,-99.2455292,344.488861,-927.0,-0.99149704,0.0,-0.130129263,-0.130129263,0.0,0.99149704,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-99.40416872639999,344.46804031792,-829.8,358.50000058474944
98821,936748997370995968,24447,1,81,0,0.0394825302,13,0,4,101,-99.2455292,344.488861,-927.0,-0.99149704,0.0,-0.130129263,-0.130129263,0.0,0.99149704,0,1,0,6,-24.0,-54.0,24.0,54,-1,-1,-1,0.25,0.08,1.2,-99.3248489632,344.47845065896,-829.8,358.50000058474944
